,Action,Adventure,Animation,Comedy,Crime,Drama,Family,History,Horror,Fantasy_Mystery,Romance,Science Fiction,Thriller,Other,ID
2169,0,0,0,1,0,0,1,0,0,1,0,0,0,0,18843
2170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10791
2171,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11535
2172,0,0,0,1,0,1,1,0,0,0,0,0,0,0,27920
2173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21377
2174,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12821
2175,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24914
2176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20770
2177,0,1,0,1,0,1,0,0,0,0,0,0,0,0,26910
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18264
2179,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15846
2180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25072
2181,0,1,0,0,0,1,1,0,0,0,0,0,0,0,15347
2182,0,0,0,1,0,1,0,0,0,1,0,0,1,0,18711
2183,0,1,0,1,0,1,1,0,0,1,0,0,0,0,26736
2184,1,0,0,1,0,1,1,0,0,0,1,0,0,0,25768
2185,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27567
2186,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24104
2187,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17920
2188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11465
2189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24356
2190,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20992
2191,0,0,0,1,0,0,1,0,0,1,0,1,0,1,15674
2192,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11482
2193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16197
2194,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11879
2195,0,1,0,1,0,0,0,0,1,1,0,0,0,0,11342
2196,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26603
2197,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13968
2198,0,0,0,0,0,0,0,0,1,0,0,1,1,0,13812
2199,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17968
2200,0,0,0,1,0,1,1,0,0,0,0,0,0,1,29937
2201,0,0,0,1,0,1,0,0,1,0,0,0,0,0,25355
2202,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29399
2203,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18501
2204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18484
2205,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10366
2206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28444
2207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11703
2208,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15820
2209,0,0,0,0,0,1,0,0,0,0,0,0,1,1,28199
2210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28026
2211,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21622
2212,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28976
2213,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11767
2214,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23681
2215,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17189
2216,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25713
2217,1,0,0,0,1,1,0,0,0,1,0,0,1,0,10388
2218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10417
2219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10308
2220,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13783
2221,0,0,0,0,1,0,0,0,1,1,0,0,0,0,28087
2222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27537
2223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19383
2224,1,0,0,0,1,0,0,0,0,0,0,0,1,0,26172
2225,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14187
2226,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11220
2227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10223
2228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17010
2229,0,1,0,0,0,1,0,0,0,1,1,1,0,0,10326
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17671
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14108
2232,0,0,0,0,1,1,0,0,0,0,0,0,1,0,26390
2233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29594
2234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15453
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27175
2236,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29617
2237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19033
2238,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13090
2239,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29116
2240,0,0,1,1,0,0,1,0,0,0,0,0,0,0,16508
2241,0,0,0,0,0,1,0,0,1,0,1,0,1,0,10998
2242,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13931
2243,1,0,0,0,0,0,0,1,0,1,0,1,0,0,10852
2244,0,0,1,0,0,1,0,0,0,0,0,1,0,0,18491
2245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14410
2246,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28941
2247,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28762
2248,0,0,0,0,1,1,0,0,1,0,0,0,0,0,27509
2249,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15991
2250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10445
2251,0,0,0,0,1,1,0,0,0,0,1,0,0,0,29745
2252,0,1,1,0,0,0,1,0,0,1,0,0,0,0,25475
2253,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12128
2254,0,0,0,1,0,1,0,0,0,0,0,0,0,1,24408
2255,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28671
2256,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28487
2257,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16418
2258,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17136
2259,1,0,0,0,1,1,0,0,0,0,0,0,0,0,27953
2260,0,0,0,1,0,1,1,0,0,0,1,0,0,0,21542
2261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29092
2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17113
2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25197
2264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24003
2265,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28466
2266,1,0,0,0,1,1,0,0,0,0,1,0,0,0,26252
2267,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11847
2268,0,0,0,1,0,0,0,0,0,1,1,0,0,0,10019
2269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11912
2270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10137
2271,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17041
2272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26357
2273,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11199
2274,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23520
2275,0,0,0,0,0,1,0,0,1,1,0,0,1,0,21786
2276,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23430
2277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23610
2278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11187
2279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21606
2280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24476
2281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17152
2282,0,0,0,1,0,1,0,0,0,0,1,0,0,0,20128
2283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19095
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24703
2285,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14000
2286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23506
2287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12097
2288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21301
2289,1,0,0,0,0,0,0,0,1,0,0,1,1,0,17874
2290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10351
2291,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11787
2292,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11588
2293,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10539
2294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18149
2295,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25160
2296,0,0,0,0,0,0,0,0,1,0,0,1,1,0,14458
2297,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28257
2298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11513
2299,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12405
2300,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13759
2301,0,0,0,1,0,0,0,0,1,1,0,0,1,0,27327
2302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27533
2303,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10982
2304,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26886
2305,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28910
2306,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26056
2307,1,1,1,0,0,0,0,0,0,1,0,1,1,0,12180
2308,1,0,0,0,1,0,0,0,0,1,0,0,1,0,27576
2309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24791
2310,0,0,0,1,0,1,0,0,0,0,1,0,0,0,20175
2311,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13973
2312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21932
2313,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26879
2314,0,1,0,1,1,0,0,0,0,0,0,0,0,0,20873
2315,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20302
2316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21791
2317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20193
2318,0,0,0,0,1,0,0,0,0,1,0,1,0,0,29177
2319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15005
2320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27855
2321,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18409
2322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22408
2323,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10359
2324,1,1,0,0,0,0,0,0,0,0,0,1,1,0,14869
2325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20075
2326,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12280
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15323
2328,0,0,0,0,0,1,0,0,0,1,0,0,1,0,21366
2329,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15470
2330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28317
2331,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10937
2332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29896
2333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13785
2334,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24982
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18972
2336,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14092
2337,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27227
2338,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18878
2339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29289
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26758
2341,1,0,0,0,1,1,0,0,0,0,0,0,0,0,26744
2342,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11003
2343,1,1,0,0,0,1,0,0,0,0,0,0,0,0,29630
2344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17895
2345,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13822
2346,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13171
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17398
2348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14733
2349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19613
2350,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14172
2351,0,0,0,0,0,1,0,0,1,0,0,0,1,0,27255
2352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16532
2353,0,0,0,0,0,1,0,0,0,1,0,0,1,0,18041
2354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25704
2355,0,0,0,1,0,1,0,0,0,0,1,0,0,0,24807
2356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12099
2357,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15054
2358,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29165
2359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26036
2360,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29471
2361,1,0,0,1,1,0,0,0,0,0,0,0,0,0,18065
2362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29811
2363,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27665
2364,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18182
2365,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23817
2366,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19603
2367,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11656
2368,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19496
2369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14569
2370,0,0,0,0,0,1,1,0,0,0,1,0,0,0,23974
2371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25435
2372,1,1,0,0,0,1,0,0,0,0,0,0,0,1,25388
2373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27018
2374,0,0,0,0,0,1,0,0,0,0,1,0,0,1,27098
2375,1,0,0,1,1,0,0,0,0,0,0,0,0,0,28119
2376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29906
2377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29043
2378,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11919
2379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25583
2380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11197
2381,1,0,0,1,0,0,0,0,0,0,0,0,0,1,20776
2382,0,0,0,0,1,1,0,0,0,0,1,0,0,0,19616
2383,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16437
2384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20458
2385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16345
2386,1,1,0,0,1,1,0,0,0,0,0,0,0,0,26185
2387,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25657
2388,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27412
2389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28238
2390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20263
2391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18391
2392,1,0,0,0,0,0,0,0,0,1,1,0,1,0,11863
2393,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17040
2394,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10985
2395,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10510
2396,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18722
2397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28431
2398,1,1,0,0,0,1,0,0,0,0,0,0,1,0,20290
2399,1,1,0,1,0,0,0,0,0,1,0,1,0,0,11551
2400,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10345
2401,1,0,0,1,0,0,0,0,0,0,0,0,1,0,21779
2402,0,0,0,1,0,1,0,0,0,0,1,0,0,0,19255
2403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25154
2404,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18616
2405,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15977
2406,1,1,0,0,1,0,0,0,0,0,0,1,0,0,29410
2407,1,0,0,1,0,1,0,0,0,0,0,0,0,0,21823
2408,0,0,0,0,0,1,0,0,0,1,0,0,1,0,28211
2409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10899
2410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28417
2411,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13776
2412,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11618
2413,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19997
2414,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13649
2415,1,0,0,0,1,0,0,0,0,0,1,0,0,0,26877
2416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26449
2417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10834
2418,1,1,0,0,0,0,0,0,0,0,0,1,0,1,17790
2419,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16997
2420,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13700
2421,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17933
2422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19349
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17673
2424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22694
2425,1,1,0,0,1,0,0,0,0,0,1,0,0,0,18259
2426,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24551
2427,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15121
2428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22216
2429,0,0,0,0,1,0,0,0,0,1,0,0,1,1,27949
2430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10827
2431,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19194
2432,1,0,0,1,0,0,0,0,0,0,1,0,1,0,12518
2433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18152
2434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14904
2435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25918
2436,0,0,0,1,0,1,1,0,0,0,0,1,0,0,11966
2437,1,1,0,0,0,0,0,0,0,0,0,1,1,0,10077
2438,0,0,0,0,1,1,0,0,0,1,0,0,1,0,20663
2439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13468
2440,0,0,0,1,0,1,0,0,0,0,0,0,1,0,15661
2441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16971
2442,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25549
2443,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10219
2444,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14280
2445,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25356
2446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28144
2447,0,0,0,0,0,1,0,0,1,1,0,0,1,0,29695
2448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29705
2449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20188
2450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24921
2451,0,0,1,1,0,0,0,0,0,1,0,0,0,0,22620
2452,1,0,0,0,0,1,1,0,0,0,0,0,0,0,22488
2453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24457
2454,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14637
2455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11402
2456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27698
2457,0,0,0,0,0,1,0,0,1,1,0,0,0,0,18196
2458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10524
2459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19888
2460,1,1,0,0,0,0,0,0,0,0,0,1,0,0,25055
2461,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28494
2462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12422
2463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18492
2464,0,0,0,1,0,1,1,0,0,0,1,0,0,0,10472
2465,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10288
2466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26743
2467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20337
2468,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15837
2469,1,1,0,1,0,0,0,0,0,1,0,1,0,0,29352
2470,0,0,0,0,0,1,0,1,0,0,1,0,0,1,14582
2471,0,0,0,0,0,0,0,0,0,1,0,0,1,1,27494
2472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15421
2473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10418
2474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27835
2475,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10136
2476,1,1,0,0,1,0,0,0,0,0,0,0,1,0,27732
2477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15554
2478,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14760
2479,0,1,0,0,0,0,0,0,1,1,0,0,0,1,18676
2480,0,0,0,0,1,0,0,0,1,1,0,0,0,0,18573
2481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24924
2482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21710
2483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13283
2484,0,0,0,1,1,0,1,0,0,0,0,0,0,0,15537
2485,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17926
2486,0,0,0,0,1,1,0,0,1,0,0,0,1,0,18912
2487,0,0,0,0,0,1,0,0,1,0,0,1,1,0,17991
2488,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10558
2489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16037
2490,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26845
2491,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11132
2492,0,0,0,0,0,0,0,0,1,0,0,1,1,0,29799
2493,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13630
2494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29850
2495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15023
2496,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16155
2497,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24731
2498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12649
2499,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15024
2500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14653
2501,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27030
2502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10422
2503,1,0,0,0,0,1,0,1,0,0,0,0,0,0,21537
2504,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17001
2505,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22067
2506,1,0,0,0,0,1,0,0,1,0,0,1,1,0,25769
2507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26481
2508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28812
2509,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17323
2510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12234
2511,0,0,0,0,0,0,0,0,1,0,0,1,1,1,21922
2512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19489
2513,0,0,0,0,1,1,0,0,0,0,0,0,1,0,21600
2514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28311
2515,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18803
2516,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11572
2517,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21338
2518,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18922
2519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16122
2520,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28190
2521,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16135
2522,0,0,0,0,0,1,0,0,1,0,0,1,1,0,29067
2523,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28295
2524,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29286
2525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28035
2526,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13892
2527,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11701
2528,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22613
2529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13362
2530,0,0,0,1,0,1,1,0,0,0,1,0,0,0,10735
2531,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20173
2532,1,0,0,0,0,0,0,0,0,1,0,1,0,0,18122
2533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10867
2534,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29180
2535,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14913
2536,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24925
2537,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21704
2538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24176
2539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22881
2540,1,0,0,0,1,1,0,0,0,0,0,0,1,0,12633
2541,0,0,1,0,0,1,1,0,0,0,0,0,0,0,20722
2542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10532
2543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15096
2544,0,0,0,0,0,1,0,0,0,1,0,0,1,0,20933
2545,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12183
2546,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21794
2547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27480
2548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28852
2549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14634
2550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16214
2551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27033
2552,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17240
2553,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11152
2554,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27972
2555,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29923
2556,0,0,0,0,0,0,0,0,1,0,0,1,1,0,26925
2557,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20766
2558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27844
2559,0,0,0,1,0,0,1,0,0,1,0,0,0,0,27681
2560,0,0,0,0,0,1,0,0,1,0,0,0,1,0,10065
2561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13023
2562,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13016
2563,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19543
2564,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19552
2565,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14863
2566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16143
2567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26565
2568,0,0,1,0,0,0,0,0,0,1,0,1,0,0,15575
2569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15457
2570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11374
2571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28052
2572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13371
2573,0,0,0,0,0,1,0,0,1,0,0,0,1,1,12576
2574,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11712
2575,0,1,1,0,0,0,1,0,0,1,0,0,0,0,16690
2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16101
2577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24221
